Locus 95% CIs

gst = Nei & Chesser, 1983
Gst = Hedrick, 2005
GGst = Meirmans & Hedrick, (2011)
D = Jost, 2008
Fst = Weir & Cockerham, 1984
Fis = Weir & Cockerham, 1984
Fit = Weir & Cockerham, 1984


gst

locus	actual	lower	upper
Locus1200	 0.0064	-0.0172	0.0493

Fst

locus	actual	lower	upper
Locus1	-0.0086	-0.0543	0.0619
Locus2	 0.0120	-0.0526	0.1171
Locus3	 0.1036	-0.0367	0.3270
Locus4	 0.0135	-0.0490	0.0926
Locus5	 0.0278	-0.0442	0.1165
Locus6	 0.1322	 0.0507	0.2284
Locus7	-0.0136	-0.0490	0.0372
Locus8	 0.0606	-0.0160	0.1770
Locus9	 0.0011	-0.0385	0.0587
Locus10	 0.2300	 0.1286	0.3351
Locus11	 0.0118	-0.0355	0.0784
Locus12	 0.0008	-0.0422	0.0555
Locus13	 0.0076	-0.0641	0.1157
Locus14	 0.0851	-0.0364	0.2614
Locus15	 0.0008	-0.0671	0.0734
Locus16	-0.0368	-0.0756	0.0355
Locus17	 0.0200	-0.0443	0.0965
Locus18	 0.0435	-0.0482	0.1800
Locus19	 0.0806	 0.0037	0.1916
Locus20	 0.0584	-0.0100	0.1511
Locus21	 0.0407	-0.0240	0.1149
Locus22	 0.1263	 0.0183	0.2364
Locus23	 0.0583	-0.0639	0.2754
Locus24	 0.0420	-0.0189	0.1317
Locus25	 0.0818	-0.0005	0.2097
Locus26	 0.0161	-0.0671	0.1527
Locus27	 0.0531	-0.0346	0.1808
Locus28	 0.0234	-0.0575	0.1510
Locus29	 0.0699	-0.0027	0.1745
Locus30	-0.0210	-0.0694	0.0724
Locus31	 0.0365	-0.0381	0.1333
Locus32	-0.0178	-0.0795	0.0625
Locus33	-0.0198	-0.0769	0.0782
Locus34	 0.1290	 0.0306	0.2264
Locus35	 0.0698	-0.0082	0.1608
Locus36	 0.0911	 0.0269	0.1699
Locus37	 0.0743	-0.0389	0.1934
Locus38	 0.0926	-0.0226	0.2692
Locus39	 0.0101	-0.0493	0.1077
Locus40	-0.0135	-0.0736	0.0975
Locus41	 0.0394	-0.0305	0.1652
Locus42	 0.0234	-0.0348	0.0960
Locus43	 0.2793	 0.1661	0.4136
Locus44	 0.1997	 0.0553	0.3913
Locus45	 0.0024	-0.0625	0.0962
Locus46	-0.0136	-0.0488	0.0325
Locus47	 0.1112	-0.0206	0.3267
Locus48	-0.0020	-0.0662	0.0964
Locus49	-0.0247	-0.0700	0.0487
Locus50	 0.0314	-0.0535	0.2791
Locus51	 0.2617	 0.1552	0.3853
Locus52	-0.0203	-0.0982	0.1133
Locus53	 0.0649	-0.0245	0.1802
Locus54	 0.0140	-0.0447	0.1037
Locus55	 0.0443	-0.0185	0.1493
Locus56	-0.0145	-0.0564	0.0452
Locus57	 0.0994	-0.0065	0.2200
Locus58	 0.0680	-0.0067	0.1808
Locus59	-0.0063	-0.0545	0.0808
Locus60	 0.1654	 0.0431	0.2915
Locus61	 0.0024	-0.0401	0.0802
Locus62	-0.0147	-0.0751	0.1123
Locus63	 0.0418	-0.0290	0.1339
Locus64	 0.1282	-0.0307	0.3558
Locus65	 0.0079	-0.0435	0.0800
Locus66	 0.0699	 0.0095	0.1481
Locus67	-0.0088	-0.0562	0.0724
Locus68	 0.0224	-0.0315	0.1148
Locus69	 0.1477	 0.0645	0.2365
Locus70	 0.0240	-0.0373	0.1038
Locus71	 0.0080	-0.0697	0.1740
Locus72	 0.0104	-0.0670	0.1111
Locus73	-0.0229	-0.0778	0.0505
Locus74	-0.0258	-0.0651	0.0252
Locus75	 0.0554	-0.0197	0.1515
Locus76	 0.2207	 0.0538	0.4344
Locus77	 0.0376	-0.0465	0.1820
Locus78	 0.1063	 0.0492	0.1915
Locus79	 0.0110	-0.0419	0.0764
Locus80	-0.0211	-0.0864	0.0867
Locus81	 0.1006	-0.0085	0.2519
Locus82	 0.0140	-0.0552	0.1366
Locus83	 0.2833	 0.1683	0.4212
Locus84	 0.0287	-0.0409	0.1397
Locus85	 0.0899	-0.0040	0.2359
Locus86	 0.0299	-0.0239	0.1042
Locus87	-0.0205	-0.0958	0.0977
Locus88	 0.1414	 0.0303	0.2694
Locus89	 0.0644	-0.0267	0.2256
Locus90	 0.0344	-0.0533	0.1655
Locus91	 0.0495	-0.0054	0.1211
Locus92	 0.0167	-0.0377	0.1070
Locus93	-0.0035	-0.0725	0.0877
Locus94	 0.0128	-0.0644	0.1452
Locus95	 0.0576	-0.0290	0.1806
Locus96	 0.1090	 0.0250	0.2163
Locus97	 0.1030	-0.0077	0.2451
Locus98	-0.0113	-0.0611	0.0681
Locus99	 0.1149	 0.0052	0.2407
Locus100	-0.0131	-0.0954	0.0982
Locus101	 0.0168	-0.0413	0.0869
Locus102	 0.1181	 0.0046	0.2325
Locus103	 0.0229	-0.0387	0.1190
Locus104	 0.0139	-0.0534	0.0923
Locus105	-0.0028	-0.0505	0.0586
Locus106	-0.0027	-0.0683	0.1296
Locus107	 0.2605	 0.0999	0.4322
Locus108	 0.0481	-0.0288	0.1395
Locus109	 0.0028	-0.0553	0.0676
Locus110	 0.0149	-0.0469	0.1229
Locus111	 0.0259	-0.0643	0.1983
Locus112	-0.0105	-0.0758	0.1353
Locus113	 0.0264	-0.0243	0.1016
Locus114	 0.0060	-0.0786	0.1193
Locus115	 0.2178	 0.0347	0.4453
Locus116	 0.0916	-0.0311	0.2288
Locus117	 0.1107	 0.0485	0.1937
Locus118	 0.1745	 0.0311	0.3045
Locus119	 0.0010	-0.0620	0.1256
Locus120	 0.1547	-0.0293	0.4279
Locus121	 0.0084	-0.0528	0.1025
Locus122	 0.2787	 0.1661	0.4023
Locus123	 0.1738	 0.0562	0.3528
Locus124	-0.0346	-0.1023	0.0900
Locus125	 0.0403	-0.0452	0.1840
Locus126	 0.0253	-0.0416	0.1149
Locus127	 0.0766	-0.0132	0.1802
Locus128	 0.0565	-0.0298	0.1543
Locus129	 0.0109	-0.0631	0.1133
Locus130	 0.0274	-0.0453	0.1462
Locus131	 0.0724	-0.0765	0.3091
Locus132	 0.0270	-0.0733	0.2332
Locus133	 0.0413	-0.0214	0.1196
Locus134	 0.0109	-0.0787	0.1676
Locus135	 0.0205	-0.0759	0.1716
Locus136	 0.0408	-0.0294	0.1186
Locus137	-0.0288	-0.0835	0.0493
Locus138	 0.0162	-0.0682	0.1070
Locus139	 0.0351	-0.0668	0.2085
Locus140	 0.0061	-0.0715	0.1245
Locus141	 0.0290	-0.0650	0.1702
Locus142	-0.0090	-0.0758	0.0766
Locus143	 0.0751	-0.0134	0.1839
Locus144	-0.0106	-0.0841	0.0959
Locus145	 0.0034	-0.0621	0.0710
Locus146	 0.0663	-0.0242	0.1945
Locus147	 0.0832	-0.0040	0.2444
Locus148	 0.2362	 0.0831	0.3890
Locus149	 0.0873	 0.0011	0.2060
Locus150	-0.0191	-0.0610	0.0464
Locus151	 0.0894	-0.0302	0.2941
Locus152	-0.0082	-0.0596	0.0710
Locus153	 0.1983	-0.0248	0.4635
Locus154	-0.0127	-0.0786	0.0849
Locus155	-0.0118	-0.0685	0.0672
Locus156	 0.0279	-0.0211	0.0980
Locus157	 0.0075	-0.0937	0.1770
Locus158	 0.0185	-0.0442	0.1145
Locus159	 0.0239	-0.0319	0.1370
Locus160	 0.0514	-0.0167	0.1429
Locus161	 0.1093	-0.0137	0.3851
Locus162	 0.0159	-0.0588	0.1031
Locus163	 0.0051	-0.0927	0.1167
Locus164	 0.0117	-0.0448	0.1181
Locus165	-0.0233	-0.0849	0.0524
Locus166	 0.1316	-0.0155	0.2929
Locus167	 0.0588	-0.0180	0.1552
Locus168	 0.0050	-0.0475	0.0992
Locus169	 0.0758	-0.0206	0.2221
Locus170	-0.0395	-0.1072	0.0817
Locus171	 0.0250	-0.0345	0.1152
Locus172	 0.0678	-0.0316	0.2277
Locus173	-0.0002	-0.0747	0.1032
Locus174	 0.0868	-0.0237	0.2107
Locus175	 0.0422	-0.0193	0.1174
Locus176	 0.0280	-0.0248	0.1050
Locus177	 0.3712	 0.2289	0.5321
Locus178	 0.0074	-0.0613	0.0960
Locus179	 0.0068	-0.0802	0.1058
Locus180	 0.0234	-0.0321	0.0968
Locus181	-0.0145	-0.0746	0.0920
Locus182	 0.0582	-0.0304	0.1857
Locus183	 0.0814	-0.0308	0.2277
Locus184	 0.1728	 0.0810	0.2696
Locus185	 0.1137	-0.0182	0.2590
Locus186	 0.0975	 0.0036	0.2214
Locus187	 0.0513	-0.0227	0.1783
Locus188	 0.0111	-0.0753	0.1432
Locus189	 0.0128	-0.0538	0.0936
Locus190	-0.0150	-0.0788	0.0986
Locus191	-0.0033	-0.0694	0.0999
Locus192	 0.1380	-0.0463	0.3947
Locus193	-0.0280	-0.0810	0.0548
Locus194	 0.0424	-0.0271	0.1344
Locus195	 0.0984	-0.0433	0.3687
Locus196	 0.0741	-0.0079	0.2075
Locus197	 0.0002	-0.0724	0.1381
Locus198	-0.0132	-0.1062	0.1513
Locus199	-0.0188	-0.0614	0.0437
Locus200	 0.2353	 0.1231	0.3599
Locus201	-0.0157	-0.1159	0.1364
Locus202	 0.1203	 0.0016	0.2675
Locus203	 0.0455	-0.0564	0.2102
Locus204	 0.1419	-0.0196	0.3442
Locus205	-0.0109	-0.1018	0.1155
Locus206	-0.0073	-0.0821	0.1029
Locus207	-0.0159	-0.0536	0.0346
Locus208	 0.0862	 0.0004	0.2101
Locus209	-0.0296	-0.0858	0.0555
Locus210	 0.0622	-0.0657	0.2357
Locus211	 0.0227	-0.0619	0.2509
Locus212	-0.0267	-0.0889	0.0532
Locus213	 0.0532	-0.0190	0.1349
Locus214	 0.3926	 0.2525	0.5430
Locus215	 0.0614	-0.0355	0.1816
Locus216	 0.1556	-0.0066	0.2883
Locus217	 0.0677	-0.0096	0.1732
Locus218	 0.1328	 0.0602	0.2135
Locus219	-0.0151	-0.0903	0.0852
Locus220	 0.0019	-0.0558	0.0807
Locus221	 0.2227	 0.1064	0.3388
Locus222	 0.0546	-0.0081	0.1382
Locus223	 0.0092	-0.0466	0.0812
Locus224	 0.2300	 0.1174	0.3699
Locus225	-0.0234	-0.0763	0.0685
Locus226	 0.0005	-0.0717	0.1185
Locus227	-0.0111	-0.0684	0.0724
Locus228	 0.0025	-0.0494	0.1175
Locus229	 0.0191	-0.0361	0.1235
Locus230	 0.0615	-0.0283	0.2071
Locus231	 0.0367	-0.0386	0.1553
Locus232	 0.0649	-0.0338	0.2051
Locus233	 0.0181	-0.0359	0.1169
Locus234	 0.1485	-0.0320	0.3740
Locus235	 0.0135	-0.0963	0.2315
Locus236	 0.0025	-0.0674	0.0804
Locus237	 0.1024	 0.0207	0.2017
Locus238	-0.0210	-0.0679	0.0416
Locus239	 0.1391	 0.0246	0.2773
Locus240	 0.0458	-0.0554	0.1814
Locus241	 0.0509	-0.0417	0.1867
Locus242	-0.0078	-0.0640	0.0732
Locus243	 0.1043	 0.0067	0.2429
Locus244	 0.2338	 0.0956	0.3901
Locus245	-0.0197	-0.1029	0.0979
Locus246	-0.0072	-0.0600	0.0614
Locus247	 0.0320	-0.0343	0.1190
Locus248	 0.1964	 0.0178	0.3975
Locus249	 0.0089	-0.0667	0.1109
Locus250	-0.0074	-0.0710	0.1140
Locus251	 0.0412	-0.0397	0.1641
Locus252	 0.0014	-0.0827	0.1314
Locus253	 0.1678	 0.0578	0.2819
Locus254	 0.0151	-0.0721	0.1393
Locus255	-0.0076	-0.0766	0.0819
Locus256	 0.0237	-0.0602	0.1447
Locus257	 0.0193	-0.0656	0.1565
Locus258	-0.0076	-0.1049	0.1591
Locus259	 0.0104	-0.0685	0.1699
Locus260	 0.0582	-0.0087	0.1487
Locus261	 0.1199	-0.0067	0.2547
Locus262	 0.1220	-0.0082	0.2874
Locus263	 0.0983	 0.0198	0.1844
Locus264	 0.0645	-0.0361	0.2119
Locus265	 0.0005	-0.0783	0.1179
Locus266	 0.2740	 0.1017	0.4497
Locus267	 0.1673	 0.0495	0.2839
Locus268	 0.1786	 0.0643	0.2802
Locus269	 0.0372	-0.0386	0.1382
Locus270	 0.0295	-0.0306	0.1484
Locus271	-0.0044	-0.0583	0.0737
Locus272	 0.0515	-0.0568	0.2019
Locus273	 0.0632	-0.0218	0.1914
Locus274	 0.0654	-0.0495	0.2742
Locus275	 0.0508	-0.0660	0.2231
Locus276	 0.1149	 0.0162	0.2495
Locus277	 0.0343	-0.0232	0.1055
Locus278	 0.1137	 0.0193	0.2562
Locus279	 0.0506	-0.0112	0.1153
Locus280	 0.2157	 0.0435	0.4137
Locus281	 0.0221	-0.0611	0.1373
Locus282	 0.0499	-0.0496	0.2033
Locus283	-0.0275	-0.1037	0.0821
Locus284	 0.0388	-0.0614	0.1598
Locus285	 0.1717	 0.0635	0.3182
Locus286	-0.0163	-0.0694	0.0813
Locus287	 0.1104	 0.0186	0.2154
Locus288	 0.0858	-0.0226	0.1934
Locus289	-0.0198	-0.0770	0.0733
Locus290	 0.0241	-0.0258	0.1339
Locus291	 0.0115	-0.0518	0.1225
Locus292	 0.0267	-0.0487	0.1347
Locus293	 0.1668	 0.0611	0.2673
Locus294	 0.1138	 0.0015	0.2177
Locus295	-0.0235	-0.1003	0.0870
Locus296	-0.0155	-0.0582	0.0457
Locus297	 0.0157	-0.0710	0.1385
Locus298	 0.1451	 0.0627	0.2598
Locus299	 0.0545	-0.0135	0.1550
Locus300	 0.0285	-0.0196	0.1152
Locus301	-0.0220	-0.0995	0.1080
Locus302	 0.2740	 0.1268	0.4058
Locus303	-0.0268	-0.0864	0.0616
Locus304	 0.1538	 0.0623	0.2761
Locus305	 0.0562	-0.0546	0.1777
Locus306	-0.0352	-0.0963	0.0773
Locus307	 0.0290	-0.0502	0.1274
Locus308	 0.0123	-0.0613	0.1020
Locus309	 0.0386	-0.0305	0.1099
Locus310	-0.0317	-0.1128	0.0870
Locus311	-0.0158	-0.0733	0.0795
Locus312	-0.0140	-0.0843	0.1774
Locus313	 0.1239	 0.0304	0.2572
Locus314	 0.0691	-0.0514	0.2242
Locus315	 0.0382	-0.0502	0.2044
Locus316	-0.0124	-0.0972	0.1395
Locus317	 0.0563	-0.0488	0.1856
Locus318	 0.0305	-0.0231	0.1156
Locus319	 0.0536	-0.0342	0.1550
Locus320	 0.0674	-0.0347	0.2379
Locus321	 0.0848	-0.0089	0.2052
Locus322	-0.0175	-0.0656	0.0718
Locus323	 0.0228	-0.0440	0.1177
Locus324	 0.1500	 0.0217	0.2735
Locus325	 0.1078	 0.0016	0.2507
Locus326	 0.0113	-0.0775	0.1440
Locus327	 0.0986	 0.0025	0.2185
Locus328	 0.0321	-0.0447	0.1453
Locus329	-0.0054	-0.0575	0.0743
Locus330	 0.0103	-0.0602	0.1153
Locus331	 0.0777	-0.0101	0.2015
Locus332	 0.0060	-0.0772	0.1492
Locus333	-0.0435	-0.1119	0.0678
Locus334	 0.0270	-0.0542	0.1258
Locus335	 0.0652	-0.0541	0.2534
Locus336	 0.0505	-0.0732	0.1765
Locus337	 0.1794	 0.0240	0.3891
Locus338	 0.0353	-0.0499	0.2066
Locus339	 0.0033	-0.0574	0.0870
Locus340	 0.0113	-0.0857	0.1606
Locus341	-0.0160	-0.0821	0.0650
Locus342	 0.0655	-0.0025	0.1593
Locus343	 0.1052	-0.0149	0.2557
Locus344	-0.0004	-0.0363	0.0423
Locus345	 0.0428	-0.0295	0.1467
Locus346	 0.0307	-0.0332	0.1236
Locus347	 0.0068	-0.0656	0.1295
Locus348	 0.1139	 0.0198	0.2258
Locus349	 0.0073	-0.0464	0.1310
Locus350	 0.0559	-0.0256	0.1990
Locus351	 0.0537	-0.0215	0.1399
Locus352	 0.0274	-0.0344	0.1109
Locus353	 0.0616	-0.0193	0.1772
Locus354	 0.0681	-0.0556	0.2177
Locus355	-0.0100	-0.0916	0.1011
Locus356	-0.0073	-0.0509	0.0637
Locus357	 0.0304	-0.0436	0.1426
Locus358	 0.0260	-0.0500	0.1405
Locus359	 0.1824	 0.0334	0.3445
Locus360	 0.0141	-0.0632	0.1296
Locus361	-0.0100	-0.0596	0.0562
Locus362	 0.0595	-0.0337	0.1789
Locus363	 0.0608	-0.0643	0.2701
Locus364	 0.0379	-0.0384	0.1371
Locus365	-0.0168	-0.0994	0.1299
Locus366	 0.0418	-0.0651	0.1715
Locus367	 0.1081	-0.0047	0.2582
Locus368	-0.0370	-0.0973	0.0666
Locus369	 0.0413	-0.0550	0.2035
Locus370	 0.0192	-0.0310	0.0966
Locus371	-0.0080	-0.0875	0.0911
Locus372	 0.0567	-0.0402	0.2028
Locus373	-0.0275	-0.0816	0.0621
Locus374	 0.0057	-0.0492	0.0928
Locus375	 0.0399	-0.0382	0.1265
Locus376	 0.0512	-0.0311	0.1572
Locus377	 0.0239	-0.0597	0.1492
Locus378	-0.0198	-0.0611	0.0232
Locus379	 0.0053	-0.0569	0.1274
Locus380	 0.0072	-0.0827	0.1652
Locus381	 0.1157	 0.0361	0.1962
Locus382	-0.0067	-0.0773	0.0935
Locus383	 0.0634	-0.0385	0.1736
Locus384	-0.0308	-0.0794	0.0433
Locus385	 0.0521	-0.0669	0.2262
Locus386	 0.0160	-0.0701	0.1104
Locus387	 0.0115	-0.0640	0.1548
Locus388	 0.0050	-0.0664	0.1510
Locus389	 0.1398	 0.0084	0.2837
Locus390	 0.0561	-0.0175	0.1698
Locus391	 0.0052	-0.0552	0.0977
Locus392	-0.0048	-0.0926	0.1155
Locus393	-0.0020	-0.0574	0.1134
Locus394	 0.0396	-0.0261	0.1254
Locus395	-0.0461	-0.1261	0.1243
Locus396	 0.0443	-0.0538	0.1523
Locus397	-0.0180	-0.0883	0.1105
Locus398	 0.0310	-0.0530	0.1613
Locus399	 0.0235	-0.0601	0.1341
Locus400	 0.0703	-0.0068	0.1781
Locus401	 0.0225	-0.0336	0.1272
Locus402	 0.1307	 0.0542	0.2137
Locus403	-0.0198	-0.0683	0.0490
Locus404	 0.0101	-0.0534	0.0922
Locus405	 0.0091	-0.0975	0.1510
Locus406	 0.4296	 0.2832	0.5874
Locus407	 0.0127	-0.0524	0.0967
Locus408	 0.0050	-0.0566	0.0681
Locus409	 0.0534	-0.0737	0.2278
Locus410	 0.1062	-0.0333	0.2760
Locus411	-0.0183	-0.0961	0.0898
Locus412	 0.0587	-0.0317	0.1706
Locus413	 0.0017	-0.0512	0.0654
Locus414	 0.1101	 0.0305	0.2216
Locus415	 0.0280	-0.0229	0.1153
Locus416	 0.0418	-0.0415	0.1391
Locus417	-0.0127	-0.0995	0.1144
Locus418	 0.0765	-0.0142	0.2006
Locus419	 0.0732	-0.0134	0.2278
Locus420	-0.0137	-0.1142	0.1390
Locus421	 0.0329	-0.0350	0.1516
Locus422	 0.1280	 0.0197	0.2557
Locus423	 0.0235	-0.0641	0.1723
Locus424	 0.2492	 0.0983	0.4569
Locus425	 0.0765	-0.0287	0.1959
Locus426	-0.0049	-0.0533	0.0745
Locus427	 0.0695	-0.0354	0.2381
Locus428	 0.1597	 0.0590	0.3134
Locus429	 0.1146	 0.0202	0.2088
Locus430	 0.0272	-0.0657	0.1496
Locus431	 0.0143	-0.0401	0.0711
Locus432	 0.0786	-0.0210	0.2065
Locus433	 0.0160	-0.0407	0.1201
Locus434	 0.0263	-0.0586	0.1297
Locus435	 0.0717	-0.0188	0.1864
Locus436	-0.0297	-0.0833	0.0902
Locus437	-0.0222	-0.1040	0.0763
Locus438	 0.0297	-0.0692	0.1427
Locus439	 0.0169	-0.0506	0.1357
Locus440	-0.0135	-0.0739	0.0686
Locus441	-0.0147	-0.0693	0.0594
Locus442	 0.0061	-0.0621	0.2338
Locus443	 0.0918	-0.0520	0.2709
Locus444	 0.1494	 0.0286	0.2810
Locus445	 0.0252	-0.0537	0.1238
Locus446	 0.0618	-0.0295	0.1706
Locus447	-0.0059	-0.0658	0.1069
Locus448	-0.0092	-0.0626	0.0771
Locus449	 0.0424	-0.0292	0.1320
Locus450	-0.0322	-0.0904	0.0772
Locus451	-0.0065	-0.0820	0.1699
Locus452	-0.0171	-0.0685	0.0520
Locus453	 0.1541	 0.0543	0.2525
Locus454	 0.0465	-0.0270	0.1405
Locus455	-0.0135	-0.0965	0.1705
Locus456	 0.1162	 0.0472	0.1901
Locus457	 0.3519	 0.2153	0.4950
Locus458	 0.1269	 0.0020	0.2633
Locus459	 0.0161	-0.0558	0.1015
Locus460	 0.0554	-0.0405	0.1574
Locus461	-0.0388	-0.1299	0.0813
Locus462	 0.0984	-0.0172	0.2343
Locus463	 0.0049	-0.0498	0.1107
Locus464	-0.0091	-0.0757	0.0971
Locus465	 0.0270	-0.0376	0.1595
Locus466	-0.0051	-0.0574	0.1125
Locus467	 0.0386	-0.0447	0.1418
Locus468	 0.0417	-0.0731	0.1406
Locus469	 0.0767	-0.0132	0.1855
Locus470	-0.0285	-0.0612	0.0097
Locus471	-0.0219	-0.0787	0.0807
Locus472	 0.1643	 0.0354	0.3605
Locus473	-0.0190	-0.1045	0.1118
Locus474	 0.0554	-0.0352	0.1651
Locus475	 0.0060	-0.0428	0.0899
Locus476	 0.1066	 0.0088	0.2151
Locus477	 0.0530	-0.0385	0.1676
Locus478	 0.2439	 0.0989	0.3956
Locus479	 0.0386	-0.0403	0.1600
Locus480	-0.0190	-0.1056	0.1138
Locus481	 0.0053	-0.0682	0.1208
Locus482	 0.0934	-0.0506	0.2782
Locus483	-0.0310	-0.0874	0.0576
Locus484	 0.0816	-0.0441	0.2098
Locus485	 0.0780	-0.0103	0.1846
Locus486	-0.0203	-0.0775	0.0685
Locus487	-0.0234	-0.0987	0.1003
Locus488	-0.0128	-0.0829	0.0785
Locus489	 0.1197	 0.0423	0.2084
Locus490	-0.0117	-0.0858	0.1063
Locus491	 0.0149	-0.0686	0.1216
Locus492	 0.0597	 0.0002	0.1394
Locus493	 0.0460	-0.0322	0.1842
Locus494	-0.0147	-0.1010	0.1327
Locus495	 0.0457	-0.0675	0.2028
Locus496	 0.0308	-0.0381	0.1296
Locus497	 0.0150	-0.0403	0.0910
Locus498	-0.0469	-0.0985	0.0206
Locus499	-0.0234	-0.1009	0.1025
Locus500	 0.0404	-0.0672	0.2178
Locus501	-0.0091	-0.0576	0.0481
Locus502	 0.0894	-0.0227	0.2158
Locus503	 0.0182	-0.0844	0.1880
Locus504	 0.0122	-0.1109	0.2369
Locus505	 0.0484	-0.0496	0.2261
Locus506	 0.1671	 0.0348	0.3037
Locus507	 0.0904	-0.0498	0.2943
Locus508	 0.0407	-0.0220	0.1258
Locus509	 0.0506	-0.0546	0.1703
Locus510	 0.0375	-0.0498	0.1694
Locus511	-0.0272	-0.0961	0.0728
Locus512	-0.0215	-0.0852	0.0618
Locus513	 0.2637	 0.0903	0.4600
Locus514	 0.0962	 0.0029	0.2093
Locus515	-0.0357	-0.0866	0.0660
Locus516	 0.1223	-0.0202	0.3246
Locus517	 0.0076	-0.0507	0.0819
Locus518	 0.0774	-0.0198	0.2321
Locus519	 0.0835	-0.0776	0.2485
Locus520	 0.0873	 0.0015	0.2298
Locus521	-0.0402	-0.0990	0.0629
Locus522	 0.0704	-0.0106	0.1938
Locus523	-0.0195	-0.1038	0.1389
Locus524	 0.0137	-0.0428	0.0977
Locus525	-0.0292	-0.1126	0.0654
Locus526	-0.0149	-0.0667	0.0513
Locus527	-0.0278	-0.0909	0.1025
Locus528	 0.3020	 0.1342	0.5004
Locus529	-0.0067	-0.0926	0.1469
Locus530	 0.0477	-0.0425	0.1761
Locus531	-0.0102	-0.0614	0.0581
Locus532	-0.0094	-0.0647	0.1455
Locus533	 0.0780	-0.0209	0.1888
Locus534	 0.0471	-0.0450	0.1732
Locus535	 0.0539	-0.0604	0.2398
Locus536	 0.0197	-0.0585	0.1276
Locus537	-0.0073	-0.0636	0.0849
Locus538	 0.0948	-0.0439	0.2684
Locus539	-0.0099	-0.0646	0.0680
Locus540	 0.0124	-0.0604	0.1316
Locus541	-0.0401	-0.0832	0.0227
Locus542	 0.0417	-0.0124	0.1233
Locus543	 0.0189	-0.0677	0.1586
Locus544	 0.1279	 0.0110	0.2980
Locus545	 0.0091	-0.0543	0.0891
Locus546	-0.0574	-0.1085	0.0180
Locus547	 0.0593	-0.0147	0.1580
Locus548	 0.0904	-0.0496	0.2943
Locus549	 0.0547	-0.0026	0.1302
Locus550	 0.0307	-0.0789	0.1386
Locus551	 0.0319	-0.0420	0.1416
Locus552	 0.0726	-0.0206	0.1781
Locus553	 0.2311	 0.0984	0.4130
Locus554	 0.0723	-0.0244	0.1964
Locus555	 0.0396	-0.0366	0.1533
Locus556	-0.0297	-0.0977	0.0541
Locus557	 0.0677	-0.0387	0.1883
Locus558	 0.0055	-0.0435	0.0774
Locus559	 0.0251	-0.0681	0.1437
Locus560	-0.0018	-0.0632	0.0712
Locus561	 0.1216	 0.0187	0.2852
Locus562	 0.0389	-0.0423	0.1941
Locus563	 0.0432	-0.0565	0.1688
Locus564	-0.0091	-0.0551	0.0533
Locus565	 0.0402	-0.0741	0.2160
Locus566	 0.0215	-0.0543	0.1208
Locus567	 0.0358	-0.0409	0.1741
Locus568	 0.0824	-0.0184	0.2086
Locus569	 0.0799	-0.0191	0.2195
Locus570	 0.0216	-0.0416	0.1289
Locus571	-0.0392	-0.1058	0.0642
Locus572	 0.0438	-0.0505	0.1535
Locus573	 0.0122	-0.0542	0.1027
Locus574	 0.0842	-0.0656	0.3562
Locus575	-0.0117	-0.0776	0.1202
Locus576	 0.0095	-0.0503	0.0871
Locus577	 0.0443	-0.0330	0.1718
Locus578	 0.0810	-0.0155	0.2034
Locus579	 0.0065	-0.0479	0.0901
Locus580	-0.0031	-0.0644	0.1228
Locus581	 0.0741	-0.0493	0.2015
Locus582	 0.0365	-0.0487	0.1466
Locus583	 0.0013	-0.0560	0.1072
Locus584	 0.1208	 0.0146	0.2617
Locus585	 0.0203	-0.0719	0.1833
Locus586	-0.0177	-0.0849	0.1165
Locus587	 0.1032	-0.0749	0.3663
Locus588	 0.0662	-0.0336	0.1963
Locus589	 0.0532	-0.0854	0.1981
Locus590	 0.1318	 0.0227	0.2912
Locus591	 0.0463	-0.0407	0.1697
Locus592	 0.0364	-0.0471	0.1348
Locus593	 0.0307	-0.0565	0.1371
Locus594	-0.0348	-0.1160	0.0763
Locus595	 0.0411	-0.0928	0.1922
Locus596	-0.0113	-0.0670	0.0892
Locus597	-0.0217	-0.0649	0.0369
Locus598	 0.0405	-0.0562	0.1550
Locus599	 0.0002	-0.0554	0.1058
Locus600	-0.0426	-0.0944	0.0461
Locus601	 0.0444	-0.0323	0.1662
Locus602	 0.1080	 0.0071	0.2383
Locus603	-0.0285	-0.0697	0.0309
Locus604	 0.0076	-0.0712	0.1259
Locus605	 0.0071	-0.0528	0.0970
Locus606	 0.1388	 0.0044	0.3335
Locus607	 0.1815	 0.0924	0.2767
Locus608	-0.0090	-0.0739	0.0985
Locus609	 0.0390	-0.0240	0.1389
Locus610	 0.0139	-0.0417	0.1050
Locus611	 0.0111	-0.0906	0.1378
Locus612	 0.0027	-0.0752	0.1326
Locus613	 0.0644	-0.0237	0.1820
Locus614	-0.0024	-0.0593	0.0932
Locus615	 0.0608	-0.0432	0.2155
Locus616	 0.0045	-0.0582	0.1015
Locus617	 0.0093	-0.0555	0.1188
Locus618	 0.3997	 0.2569	0.5254
Locus619	 0.1111	-0.0086	0.2345
Locus620	-0.0035	-0.0764	0.1042
Locus621	 0.0390	-0.0352	0.1421
Locus622	-0.0043	-0.0830	0.1307
Locus623	-0.0010	-0.0861	0.1139
Locus624	 0.0290	-0.0582	0.1301
Locus625	-0.0135	-0.0600	0.0496
Locus626	 0.0807	-0.0221	0.2328
Locus627	 0.0849	-0.0666	0.2485
Locus628	 0.0774	-0.0354	0.1773
